No,Type,Title,Authors,Volume,Paper_Link,PDF_Link,Code_Link
295,Method,Zono-Conformal Prediction: Zonotope-Based Uncertainty Quantification for Regression and Classification Tasks,"Laura LÃ¼tzow, Michael Eichelbeck, Mykel J. Kochenderfer, Matthias Althoff",26,https://www.jmlr.org/papers/v26/25-1161.html,https://www.jmlr.org/papers/volume26/25-1161/25-1161.pdf,https://tumcps.github.io/CORA/
296,Method,Global Convergence of Adjoint-Optimized Neural PDEs,"Konstantin Riedl, Justin Sirignano, Konstantinos Spiliopoulos",26,https://www.jmlr.org/papers/v26/25-1383.html,https://www.jmlr.org/papers/volume26/25-1383/25-1383.pdf,https://github.com/KonstantinRiedl/NNPDEs
297,Method,Kernel-based L_2-Boosting with Structure Constraints,"Yao Wang, Xin Guo, Shao-Bo Lin",26,https://www.jmlr.org/papers/v26/20-593.html,https://www.jmlr.org/papers/volume26/20-593/20-593.pdf,
298,Method,Geodesic Slice Sampling on the Sphere,"Michael Habeck, Mareike Hasenpflug, Shantanu Kodgirwar, Daniel Rudolf",26,https://www.jmlr.org/papers/v26/23-1158.html,https://www.jmlr.org/papers/volume26/23-1158/23-1158.pdf,https://github.com/microscopic-image-analysis/geosss
299,Method,A statistical perspective on algorithm unrolling models for inverse problems,"Yves Atchade, Xinru Liu, Qiuyun Zhu",26,https://www.jmlr.org/papers/v26/23-1512.html,https://www.jmlr.org/papers/volume26/23-1512/23-1512.pdf,
300,Method,Geometry-Dependent Matching Pursuit: a Transition Phase for Convergence on Linear Regression and LASSO,"Celine Moucer, Adrien B. Taylor, Francis Bach",26,https://www.jmlr.org/papers/v26/24-0253.html,https://www.jmlr.org/papers/volume26/24-0253/24-0253.pdf,https://github.com/CMoucer/Geometry_Dependent_Matching_Pursuit
301,Method,Continuum Attention for Neural Operators,"Edoardo Calvello, Nikola B. Kovachki, Matthew E. Levine, Andrew M. Stuart",26,https://www.jmlr.org/papers/v26/24-0879.html,https://www.jmlr.org/papers/volume26/24-0879/24-0879.pdf,https://github.com/EdoardoCalvello/TransformerNeuralOperators
302,Method,Bayesian Score Calibration for Approximate Models,"Joshua J. Bon, David J. Warne, David J. Nott, Christopher Drovandi",26,https://www.jmlr.org/papers/v26/24-1179.html,https://www.jmlr.org/papers/volume26/24-1179/24-1179.pdf,https://github.com/bonStats/BayesScoreCal.jl
303,Method,Reward-Directed Score-Based Diffusion Models via q-Learning,"Xuefeng Gao, Jiale Zha, Xun Yu Zhou",26,https://www.jmlr.org/papers/v26/24-1521.html,https://www.jmlr.org/papers/volume26/24-1521/24-1521.pdf,
304,Method,Neural Operators Can Play Dynamic Stackelberg Games,"Guillermo A. Alvarez, Ibrahim Ekren, Anastasis Kratsios, Xuwei Yang",26,https://www.jmlr.org/papers/v26/24-1985.html,https://www.jmlr.org/papers/volume26/24-1985/24-1985.pdf,
305,Method,Mixing Times and Privacy Analysis for the Projected Langevin Algorithm under a Modulus of Continuity,"Mario Bravo, Juan P. Flores-Mella, CristÃ³bal GuzmÃ¡n",26,https://www.jmlr.org/papers/v26/25-0206.html,https://www.jmlr.org/papers/volume26/25-0206/25-0206.pdf,
306,Method,Gradient Equilibrium in Online Learning: Theory and Applications,"Anastasios N. Angelopoulos, Michael I. Jordan, Ryan J. Tibshirani",26,https://www.jmlr.org/papers/v26/25-0356.html,https://www.jmlr.org/papers/volume26/25-0356/25-0356.pdf,https://github.com/aangelopoulos/gradient-equilibrium
307,Method,Second-order Information Promotes Mini-Batch Robustness in Variance-Reduced Gradients,"Sachin Garg, Albert S. Berahas, MichaÅ DereziÅski",26,https://www.jmlr.org/papers/v26/25-0657.html,https://www.jmlr.org/papers/volume26/25-0657/25-0657.pdf,
308,Method,Certified Machine Unlearning Under High Dimensional Regime,"Haolin Zou, Arnab Auddy, Yongchan Kwon, Kamiar Rahnama Rad, Arian Maleki",26,https://www.jmlr.org/papers/v26/25-1751.html,https://www.jmlr.org/papers/volume26/25-1751/25-1751.pdf,https://anonymous.4open.science/r/certified_machine_unlearning-4927
309,Method,Mean-Field Variational Inference via Wasserstein Gradient Flow,"Rentian Yao, Yun Yang",26,https://www.jmlr.org/papers/v26/24-0793.html,https://www.jmlr.org/papers/volume26/24-0793/24-0793.pdf,
