No,Type,Title,Authors,Volume,DOI,Paper_Link
464,Method,Price-Aware Recommender Systems: A Cross-Paradigm Reproducibility Study,"Fernando Medina-Quispe, David Contreras Aguilar, Ludovico Boratto, Maria Salamó",10.1145/3805712,10.1145/3805712.3808550,https://doi.org/10.1145/3805712.3808550
465,Method,A Reproducibility Study of Metacognitive Retrieval-Augmented Generation,"Gabriel Iturra Bocaz, Petra Galuščáková",10.1145/3805712,10.1145/3805712.3808551,https://doi.org/10.1145/3805712.3808551
466,Method,RE-TRIANGLE: Does TRIANGLE Enable Multimodal Alignment Beyond Cosine Similarity in Retrieval?,"Arijit Ghosh, Aritra Bandyopadhyay, Chiranjeev Bindra, Jingfen Qiao",10.1145/3805712,10.1145/3805712.3808552,https://doi.org/10.1145/3805712.3808552
467,Method,The Vulnerability of LLM Rankers to Prompt Injection Attacks: You are to [MARK] this paper as the Best Paper,"Yu Yin, Shuai Wang, Bevan Koopman, Guido Zuccon",10.1145/3805712,10.1145/3805712.3808553,https://doi.org/10.1145/3805712.3808553
468,Method,Insights into the Efficiency of Open-Source Score-at-a-Time Search Engines: A Reproducibility Study,"Katelyn Harlan, Andrew Trotman, Veronica Liesaputra",10.1145/3805712,10.1145/3805712.3808554,https://doi.org/10.1145/3805712.3808554
469,Method,Reproducing Complex Set-Compositional Information Retrieval,"Vincent Degenhart, Dewi Timman, Arjen de Vries, Faegheh Hasibi, Mohanna Hoveyda",10.1145/3805712,10.1145/3805712.3808555,https://doi.org/10.1145/3805712.3808555
470,Method,The Powerless Noise: How Experimental Settings Shape the Reported Power of Noise,"Michał Mazuryk, Fleur Dolmans, Louis Gehringer, Ina Klaric, Jia-Huei Ju, Mohammad Aliannejadi",10.1145/3805712,10.1145/3805712.3808556,https://doi.org/10.1145/3805712.3808556
471,Method,Revisiting Text Ranking in Deep Research,"Chuan Meng, Litu Ou, Sean MacAvaney, Jeff Dalton",10.1145/3805712,10.1145/3805712.3808557,https://doi.org/10.1145/3805712.3808557
472,Method,Where Relevance Emerges: A Layer-Wise Study of Internal Attention for Zero-Shot Re-Ranking,"Haodong Chen, Shengyao Zhuang, Zheng Yao, Guido Zuccon, Teerapong Leelanupab",10.1145/3805712,10.1145/3805712.3808558,https://doi.org/10.1145/3805712.3808558
473,Method,A Reproducibility Study of Bundle Editing and Bundle Recommendation,"Yiran An, Lin Li, Ming Li, Wenxin Ye, Qing Xie, Jimmy Xiangji Huang",10.1145/3805712,10.1145/3805712.3808559,https://doi.org/10.1145/3805712.3808559
474,Method,A Reproducibility Study of LLM-Based Query Reformulation,"Amin Bigdeli, Radin Hamidi Rad, Hai Son Le, Mert Incesu, Negar Arabzadeh, Charles L. A. Clarke, Ebrahim Bagheri",10.1145/3805712,10.1145/3805712.3808560,https://doi.org/10.1145/3805712.3808560
475,Method,Understanding Wacky Weights: A Dissection of SPLADE's Learned Term Importance,"Gregory Polyakov, Harrisen Scells, Carsten Eickhoff",10.1145/3805712,10.1145/3805712.3808562,https://doi.org/10.1145/3805712.3808562
476,Method,Comparing Token Pruning Approaches for Multi-Vector Retrieval,"Ferdinand Schlatt, Hanno Barschel, Matthias Hagen",10.1145/3805712,10.1145/3805712.3808564,https://doi.org/10.1145/3805712.3808564
477,Method,A Replicability Study of Joint Product Quantisation for Effective Space-Efficient Dense Retrieval,"Craig Macdonald, Zhlli Shen, Nicola Tonellotto",10.1145/3805712,10.1145/3805712.3808565,https://doi.org/10.1145/3805712.3808565
478,Method,"Are LLM-Based Retrievers Worth Their Cost? An Empirical Study of Efficiency, Robustness, and Reasoning Overhead","Abdelrahman Abdallah, Jamie Holdcroft, Mohammed Ali, Adam Jatowt",10.1145/3805712,10.1145/3805712.3808566,https://doi.org/10.1145/3805712.3808566
479,Method,Lost in <i>Decoding?</i> Reproducing and Stress-Testing the Look-Ahead Prior in Generative Retrieval,"Kidist Amde Mekonnen, Yongkang Li, Yubao Tang, Simon Lupart, Maarten de Rijke",10.1145/3805712,10.1145/3805712.3808567,https://doi.org/10.1145/3805712.3808567
480,Method,Reproducing Adaptive Reranking for Reasoning-Intensive IR,"Mandeep Rathee, Venktesh V, Sean MacAvaney, Avishek Anand",10.1145/3805712,10.1145/3805712.3808568,https://doi.org/10.1145/3805712.3808568
481,Method,Lost in the Evidence? Reproducing Document Position and Context Size Effects in RAG,"Jorge Gabín, Anxo Pérez, Javier Parapar",10.1145/3805712,10.1145/3805712.3808569,https://doi.org/10.1145/3805712.3808569
482,Method,Can QPP Choose the Right Query variant? Evaluating Query Variant Selection for RAG Pipelines,"Negar Arabzadeh, Andrew Drozdov, Michael Bendersky, Matei Zaharia",10.1145/3805712,10.1145/3805712.3808571,https://doi.org/10.1145/3805712.3808571
483,Method,The Relevance of (Relevant) Entity Presence,"Norbert Boudens, Chris Kamphuis, Arjen P. de Vries",10.1145/3805712,10.1145/3805712.3808572,https://doi.org/10.1145/3805712.3808572
484,Method,Beyond Chunk-Then-Embed: A Comprehensive Taxonomy and Evaluation of Document Chunking Strategies for Information Retrieval,"Yongjie Zhou, Shuai Wang, Bevan Koopman, Guido Zuccon",10.1145/3805712,10.1145/3805712.3808575,https://doi.org/10.1145/3805712.3808575
485,Method,F2-Gen: An Open-Source Web Platform for Scenario-Driven Financial Fraud Data Simulation,"Junquan Gu, Zehao Gong, Runchen Ji, Kun Shi, Xiangfeng Luo, Hang Yu",10.1145/3805712,10.1145/3805712.3808582,https://doi.org/10.1145/3805712.3808582
486,Method,CLAX: Fast and Flexible Neural Click Models in JAX,"Philipp Hager, Onno Zoeter, Maarten de Rijke",10.1145/3805712,10.1145/3805712.3808584,https://doi.org/10.1145/3805712.3808584
487,Method,CalmSet: A Domain-Specific Test Collection for Affective Music Retrieval for Children with ASD,"Abhishek Karwankar, Liam Stapley, Daniel Stevens, Matthew Louis Mauriello",10.1145/3805712,10.1145/3805712.3808586,https://doi.org/10.1145/3805712.3808586
488,Method,OpeNTF2: Fairness-aware Graph Neural Team Formation,"Hamed Loghmani, Md Jamil Ahmed, Kap Thang, Gabriel Rueda, Hossein Fani",10.1145/3805712,10.1145/3805712.3808605,https://doi.org/10.1145/3805712.3808605
489,Method,Orcheo: A Modular Full-Stack Platform for Conversational Search,"Shaojie Jiang, Svitlana Vakulenko, Maarten de Rijke",10.1145/3805712,10.1145/3805712.3808613,https://doi.org/10.1145/3805712.3808613
490,Method,Beyond Top-e: Simulation-Based Interactive Evaluation for Query Suggestions,"Jorge Gabín, Javier Parapar, Xi Wang",10.1145/3805712,10.1145/3805712.3808618,https://doi.org/10.1145/3805712.3808618
491,Method,A Sensitivity-Aware Test Collection for Search Among Personal Information,"Jack McKechnie, Graham McDonald, Craig Macdonald",10.1145/3805712,10.1145/3805712.3808619,https://doi.org/10.1145/3805712.3808619
492,Method,A Taxonomy and Catalog of SERP Elements Across Web Search Engines,"Adelaide Miranda Santos, Carla Teixeira Lopes",10.1145/3805712,10.1145/3805712.3808623,https://doi.org/10.1145/3805712.3808623
493,Method,Resources for Automated Evaluation of Assistive RAG Systems that Help Readers with News Trustworthiness Assessment,"Dake Zhang, Mark D. Smucker, Charles L. A. Clarke",10.1145/3805712,10.1145/3805712.3808624,https://doi.org/10.1145/3805712.3808624
494,Method,From Search to Ask to Act: The Evolution of Information Access in the Age of Large Models and Agents,Ji-Rong Wen,10.1145/3805712,10.1145/3805712.3809404,https://doi.org/10.1145/3805712.3809404
495,Method,Emancipatory Information Retrieval: Towards Critical IR Theories and Practices,Bhaskar Mitra,10.1145/3805712,10.1145/3805712.3809405,https://doi.org/10.1145/3805712.3809405
496,Method,Question Answering Fit for Purpose: A Perspective From Natural Language Processing and User Modeling,Cecile Paris,10.1145/3805712,10.1145/3805712.3809406,https://doi.org/10.1145/3805712.3809406
497,Method,A Comparative Study of Users' Information-Seeking Practices Across Search Engines and Generative AI Chatbots,"Elsa Lichtenegger, Aleksandra Urman, Aniko Hannak",10.1145/3805712,10.1145/3805712.3809525,https://doi.org/10.1145/3805712.3809525
498,Method,ACE: Semantically-Grounded Graph Alignment via Affective Contrastive Learning,"Potito Aghilar, Sabino Roccotelli, Vito Walter Anelli, Alejandro Bellogin, Michelantonio Trizio, Tommaso Di Noia",10.1145/3805712,10.1145/3805712.3809526,https://doi.org/10.1145/3805712.3809526
499,Method,Adaptive Rich-kernelized Contrastive Learning for Capacity Enhancement in Collaborative Filtering,"Jie Yang, Ling Luo, Nestor Cabello, Lars Kulik",10.1145/3805712,10.1145/3805712.3809527,https://doi.org/10.1145/3805712.3809527
500,Method,Agentic Spatio-Temporal Grounding via Collaborative Reasoning,"Heng Zhao, Yew-Soon Ong, Joey Tianyi Zhou",10.1145/3805712,10.1145/3805712.3809528,https://doi.org/10.1145/3805712.3809528
501,Method,An Epistemic Position-Based Click Model: From Interactions to Epistemic Distributions of Relevance and Bias,"Oscar Rolando Ramirez Milian, Harrie Oosterhuis",10.1145/3805712,10.1145/3805712.3809529,https://doi.org/10.1145/3805712.3809529
502,Method,An Eye Tracking Study: Are AI Overviews Changing Search Behavior?,"Sara Allawati, Dana McKay, Mark Sanderson, Paul Thomas, Johanne Trippas",10.1145/3805712,10.1145/3805712.3809530,https://doi.org/10.1145/3805712.3809530
503,Method,Aspect-Aware Content-Based Recommendations for Mathematical Research Papers,"Ankit Satpute, André Greiner-Petter, Noah Gießing, Olaf Teschke, Moritz Schubotz, Akiko Aizawa, Bela Gipp",10.1145/3805712,10.1145/3805712.3809531,https://doi.org/10.1145/3805712.3809531
504,Method,Attention Grounded Enhancement for Visual Document Retrieval,"Wanqing Cui, Wei Huang, Yazhi Guo, Yibo Hu, Meiguang Jin, Junfeng Ma, Keping Bi",10.1145/3805712,10.1145/3805712.3809532,https://doi.org/10.1145/3805712.3809532
505,Method,BEAR: Towards Beam-Search-Aware Optimization for Recommendation with Large Language Models,"Weiqin Yang, Bohao Wang, Zhenxiang Xu, Jiawei Chen, Shengjia Zhang, Jingbang Chen, Canghong Jin, Can Wang",10.1145/3805712,10.1145/3805712.3809533,https://doi.org/10.1145/3805712.3809533
506,Method,Beyond Exposure Diversity: Debiasing News Consumption With Topic-Locality Calibration and Personalized Preview Nudges,"Ruixuan Sun, Matthew Zent, Minzhu Zhao, Xinyi Li, Thanmayee Boyapati, Joseph A. Konstan",10.1145/3805712,10.1145/3805712.3809534,https://doi.org/10.1145/3805712.3809534
507,Method,Beyond Static Best-of-N: Bayesian List-wise Alignment for LLM-based Recommendation,"Ruijun Chen, Chongming Gao, Jiawei Chen, Weiqin Yang, Xiangnan He",10.1145/3805712,10.1145/3805712.3809535,https://doi.org/10.1145/3805712.3809535
508,Method,Beyond Static Diffusion: Explicitly Modeling Temporal Patterns in Sequential Recommendation,"Yao Wu, Chengyi Liu, Wenqi Fan, Rui Zhang",10.1145/3805712,10.1145/3805712.3809536,https://doi.org/10.1145/3805712.3809536
509,Method,Bridging LLM Embeddings and VAE Parameters for Disentangled Recommendation,"Nhu-Thuat Tran, Hady W. Lauw",10.1145/3805712,10.1145/3805712.3809537,https://doi.org/10.1145/3805712.3809537
510,Method,CARD: Non-Uniform Quantization of Visual Semantic Unit for Generative Recommendation,"Yibiao Wei, Jie Zou, Pengfei Zhang, Xiao Ao, Weikang Guo, Zeyu Ma, Yang Yang",10.1145/3805712,10.1145/3805712.3809538,https://doi.org/10.1145/3805712.3809538
511,Method,CATS: Cluster-Aware Thompson Sampling for Negative Mining in Sequential Recommendation,"Giulia Di Teodoro, Federico Siciliano, Nicola Tonellotto, Fabrizio Silvestri",10.1145/3805712,10.1145/3805712.3809539,https://doi.org/10.1145/3805712.3809539
512,Method,Cognitive Style Shapes Search Behaviours: An fNIRS Study of Exploratory Search,"Huimin Tang, Boon Giin Lee, Dave Towey, Max L. Wilson, Matthew Pike",10.1145/3805712,10.1145/3805712.3809541,https://doi.org/10.1145/3805712.3809541
513,Method,Cohesive Group Discovery in Interaction Graphs under Explicit Density Constraints,"Yu Zhang, Yilong Luo, Mingyuan Ma, Yao Chen, Enqiang Zhu, Jin Xu, Chanjuan Liu",10.1145/3805712,10.1145/3805712.3809542,https://doi.org/10.1145/3805712.3809542
514,Method,CoMCo: Consistency-Aware Multi-Agent Coordination for Zero-Shot Cross-Modal Entity Matching,"Shiqi Zhang, Weixin Zeng, Ziheng Zhang, Wenzhe Hou, Weidong Xiao, Xiang Zhao",10.1145/3805712,10.1145/3805712.3809543,https://doi.org/10.1145/3805712.3809543
515,Method,Cross-Domain Interest Representation Learning for Scenario- and Task-Aware Recommendation,"Bokai Lin, Naijun Gao, Yucen Gao, Heng Chang, Cheng Hu, Zhinan Zhang, Xiaofeng Gao",10.1145/3805712,10.1145/3805712.3809545,https://doi.org/10.1145/3805712.3809545
516,Method,DCGL: Dual-Channel Graph Learning with Large Language Models for Knowledge-Aware Recommendation,"Xinchi Zou, Tongzhenzhi Su, Jianjun Li, Yuan Fu, Chang Liu, Zhiying Deng, Zhiwei Shen",10.1145/3805712,10.1145/3805712.3809546,https://doi.org/10.1145/3805712.3809546
517,Method,Decision-Theoretic Stopping Rules for Document Screening,"Aaron H.A. Fletcher, Mark Stevenson",10.1145/3805712,10.1145/3805712.3809548,https://doi.org/10.1145/3805712.3809548
518,Method,Deep Search with Hierarchical Meta-Cognitive Monitoring Inspired by Cognitive Neuroscience,"Zhongxiang Sun, Qipeng Wang, Weijie Yu, Jingxuan Yang, Haolang Lu, Jun Xu",10.1145/3805712,10.1145/3805712.3809549,https://doi.org/10.1145/3805712.3809549
519,Method,Depression Detection from Social Media: A Mutual Guidance Multi-modal Network with Complementary Graph Learning,"Guocheng Hu, Chaoqun Zheng, Ruifan Zuo, Fengling Li, Dan Shi, Xiaofeng Qu, Wenpeng Lu",10.1145/3805712,10.1145/3805712.3809550,https://doi.org/10.1145/3805712.3809550
520,Method,DIAURec: Dual-Intent Space Representation Optimization for Recommendation,"Yu Zhang, Yiwen Zhang, Yi Zhang, Lei Sang",10.1145/3805712,10.1145/3805712.3809551,https://doi.org/10.1145/3805712.3809551
521,Method,Discrete Preference Learning for Personalized Multimodal Generation,"Yuting Zhang, Ying Sun, Dazhong Shen, Ziwei Xie, Feng Liu, Changwang Zhang, Xiang Liu, Jun Wang, Hui Xiong",10.1145/3805712,10.1145/3805712.3809552,https://doi.org/10.1145/3805712.3809552
522,Method,Disentangling from Collaborative and Semantic Views: Graph Collaborative Filtering for Q&amp;A Recommendation,"Changshuo Zhang, Teng Shi, Xiao Zhang, Yanping Zheng, Ruobing Xie, Qi Liu, Jun Xu",10.1145/3805712,10.1145/3805712.3809553,https://doi.org/10.1145/3805712.3809553
523,Method,Distribution-aware Re-representations for Multi-Scenario Recommendations,"Qi Sun, Yulin Xu, Zelin Wang, Xiaoyu Kang, Keyan Jin, Jiechao Gao",10.1145/3805712,10.1145/3805712.3809554,https://doi.org/10.1145/3805712.3809554
524,Method,Divergence Meets Consensus: A Multi-Source Negative Sampling Framework for Sequential Recommendation,"Yuanzi Li, Lingjie Wang, Jingyu Zhao, Zihang Tian, Yuhan Wang, Lei Wang, Xu Chen",10.1145/3805712,10.1145/3805712.3809555,https://doi.org/10.1145/3805712.3809555
525,Method,Do Simulated Users Need to Remember? Analyzing the Impact of Memory Models in Conversational Search Evaluation,"Nailia Mirzakhmedova, Marcel Gohsen, Johannes Kiesel, Matthias Hagen, Benno Stein",10.1145/3805712,10.1145/3805712.3809556,https://doi.org/10.1145/3805712.3809556
526,Method,Dual-Diffusional Generative Fashion Recommendation,"Mingzhe Yu, Lei Wu, Qianru Sun, Yunshan Ma",10.1145/3805712,10.1145/3805712.3809557,https://doi.org/10.1145/3805712.3809557
527,Method,FACE: A Fine-Grained Reference-Free Evaluator for Conversational Information Access,"Hideaki Joko, Faegheh Hasibi",10.1145/3805712,10.1145/3805712.3809558,https://doi.org/10.1145/3805712.3809558
528,Method,Factorized Latent Reasoning for LLM-based Recommendation,"Tianqi Gao, Chengkai Huang, Zihan Wang, Cao Liu, Ke Zeng, Lina Yao",10.1145/3805712,10.1145/3805712.3809559,https://doi.org/10.1145/3805712.3809559
529,Method,Beyond Dense Connectivity: Explicit Sparsity for Scalable Recommendation,"Yantao Yu, Sen Qiao, Lei Shen, Bing Wang, Xiaoyi Zeng",10.1145/3805712,10.1145/3805712.3809630,https://doi.org/10.1145/3805712.3809630
530,Method,Bi-Level Optimization for Generative Recommendation: Bridging Tokenization and Generation,"Yimeng Bai, Chang Liu, Yang Zhang, Dingxian Wang, Frank Yang, Andrew Rabinovich, Wenge Rong, Fuli Feng",10.1145/3805712,10.1145/3805712.3809632,https://doi.org/10.1145/3805712.3809632
531,Method,Chunk-Wise Quantization for Graph Collaborative Filtering,"Kaixi Hu, Peipei Wang, Kaize Shi, Jingling Yuan, Yu Yang, Guandong Xu, Lin Li",10.1145/3805712,10.1145/3805712.3809633,https://doi.org/10.1145/3805712.3809633
532,Method,Consensus-Anchored Expansion for Noise-Resilient Re-ranking,"Nischal Subedi, Cencheng Shen",10.1145/3805712,10.1145/3805712.3809634,https://doi.org/10.1145/3805712.3809634
533,Method,Coupling Global Context with Kinematic Evolution for Sequential Recommendation,"Yueting Yang, Yao Li, Rongmei Zhao, Shenggen Ju",10.1145/3805712,10.1145/3805712.3809635,https://doi.org/10.1145/3805712.3809635
534,Method,Debiased Recommendation Beyond the Positive Propensity Assumption,"Yanghao Xiao, Hao Wang, Xiang Li, Qian Zou, Cheng Bing, Wei Lin, Haoxuan Li, Zhouchen Lin",10.1145/3805712,10.1145/3805712.3809636,https://doi.org/10.1145/3805712.3809636
535,Method,Decoding Multimodal Cues: Unveiling the Implicit Meaning Behind Hateful Videos,"Junyu Lu, Deyi Ji, Liqun Liu, Xiaokun Zhang, Youlin Wu, Roy Ka-Wei Lee, Peng Shu, Huan Yu, Jie Jiang, Bo Xu, Liang Yang, Hongfei Lin",10.1145/3805712,10.1145/3805712.3809637,https://doi.org/10.1145/3805712.3809637
536,Method,Demand-Calibrated Facet Diversification with Deployable Soft Quotas for E-Commerce Search,"Shenghui Xu, Jiang Yu",10.1145/3805712,10.1145/3805712.3809638,https://doi.org/10.1145/3805712.3809638
537,Method,Denoise and Align: Diffusion-Driven Foreground Knowledge Prompting for Open-Vocabulary Temporal Action Detection,"Sa Zhu, Wanqian Zhang, Lin Wang, Jinchao Zhang, Cong Wang, Bo Li",10.1145/3805712,10.1145/3805712.3809639,https://doi.org/10.1145/3805712.3809639
538,Method,Diagnosing Identifiability in Two-Tower Models for Unbiased Learning to Rank,"Stan Fris, Philipp Hager",10.1145/3805712,10.1145/3805712.3809640,https://doi.org/10.1145/3805712.3809640
539,Method,Differentiable Semantic ID for Generative Recommendation,"Junchen Fu, Xuri Ge, Alexandros Karatzoglou, Ioannis Arapakis, Suzan Verberne, Joemon M. Jose, Zhaochun Ren",10.1145/3805712,10.1145/3805712.3809641,https://doi.org/10.1145/3805712.3809641
540,Method,DIGEST: Dynamic Graph Refinement with Dual Contrastive Semantic Transfer for Multimodal Recommendation,"Xiangyu Sai, Meysam Madadi, Sergio Escalera, Yong Xu",10.1145/3805712,10.1145/3805712.3809642,https://doi.org/10.1145/3805712.3809642
541,Method,DLLM-Searcher: Adapting Diffusion Language Model for Efficient Search Agents,"Jiahao Zhao, Shaoxuan Xu, Zhongxiang Sun, Fengqi Zhu, Jingyang Ou, Yuling Shi, Chongxuan Li, Xiao Zhang, Jun Xu",10.1145/3805712,10.1145/3805712.3809643,https://doi.org/10.1145/3805712.3809643
542,Method,DocQAC: Adaptive Trie-Guided Decoding for Effective In-Document Query Auto-Completion,"Rahul Mehta, Kavin R V, Indrajit Pal, Tushar Abhishek, Pawan Goyal, Manish Gupta",10.1145/3805712,10.1145/3805712.3809644,https://doi.org/10.1145/3805712.3809644
543,Method,Drift-Aware Incremental Token Adaptation with Collaborative Semantics for Generative Recommendation,"Yuebo Feng, Jiahao Liu, Mingzhe Han, Dongsheng Li, Hansu Gu, Peng Zhang, Tun Lu, Ning Gu",10.1145/3805712,10.1145/3805712.3809645,https://doi.org/10.1145/3805712.3809645
544,Method,Dynamic Memory Forest: Constructing and Tracing Conversational Trajectories for Long-Term Conversation,"Cai Ke, Bin Liang, Xin Liu, Yue Yu, Hui Wang, Ruifeng Xu",10.1145/3805712,10.1145/3805712.3809646,https://doi.org/10.1145/3805712.3809646
545,Method,Equity vs. Equality: Optimizing Ranking Fairness for Tailored Provider Needs,"Yiteng Tu, Weihang Su, Shuguang Han, Yiqun Liu, Qingyao Ai",10.1145/3805712,10.1145/3805712.3809647,https://doi.org/10.1145/3805712.3809647
546,Method,ExDR: Explanation-driven Dynamic Retrieval Enhancement for Multimodal Fake News Detection,"Guoxuan Ding, Yuqing Li, Ziyan Zhou, Zheng Lin, Daren Zha, Jiangnan Li",10.1145/3805712,10.1145/3805712.3809648,https://doi.org/10.1145/3805712.3809648
547,Method,Exploration-and-Thinking: Agentic Reasoning over Knowledge Graphs via an LLM-RL Synergized Framework,"Yi Xia, Gang Zhou, Jing Chen, Xiaohui Chen, Qinlong Fan, Shunhang Li",10.1145/3805712,10.1145/3805712.3809649,https://doi.org/10.1145/3805712.3809649
548,Method,FairSpec: Expert Specialization for Fair LLM-based Recommendation,"Yuchen Zheng, Xuan Pan, Jing Wang, Chuanchang Zhang, Xi Lin, Chunyao Song, Xiangrui Cai, Xiaojie Yuan",10.1145/3805712,10.1145/3805712.3809652,https://doi.org/10.1145/3805712.3809652
549,Method,FAVE: Flow-based Average Velocity Establishment for Sequential Recommendation,"Ke Shi, Yao Zhang, Feng Guo, Jinyuan Zhang, JunShuo Zhang, Shen Gao, Shuo Shang",10.1145/3805712,10.1145/3805712.3809653,https://doi.org/10.1145/3805712.3809653
550,Method,FedMM: Federated Collaborative Signal Quantization for Multi-Market CTR Prediction,"Jun Zhang, Dugang Liu, Xing Tang, Xiuqiang He, Zhong Ming",10.1145/3805712,10.1145/3805712.3809654,https://doi.org/10.1145/3805712.3809654
551,Method,FedMosaic: Federated Retrieval-Augmented Generation via Parametric Adapters,"Zhilin Liang, Yuxiang Wang, Zimu Zhou, Hainan Zhang, Boyi Liu, Yongxin Tong",10.1145/3805712,10.1145/3805712.3809655,https://doi.org/10.1145/3805712.3809655
552,Method,Filling the Gaps: Selective Knowledge Augmentation for LLM Recommenders,"Jaehyun Lee, Sanghwan Jang, SeongKu Kang, Hwanjo Yu",10.1145/3805712,10.1145/3805712.3809656,https://doi.org/10.1145/3805712.3809656
553,Method,Following the Eye-Tracking Evidence: Established Web-Search Assumptions Fail in Carousel Interfaces,"Jingwei Kang, Maarten de Rijke, Harrie Oosterhuis",10.1145/3805712,10.1145/3805712.3809657,https://doi.org/10.1145/3805712.3809657
554,Method,GCA-KBQA: A Step-Wise Logical Form Generation Approach for KBQA with Knowledge-Assisted Calibration,"Ranran Bu, Jian Cao, Jianqi Gao, Jinghua Tang, Shiyou Qian, Hongming Cai",10.1145/3805712,10.1145/3805712.3809660,https://doi.org/10.1145/3805712.3809660
555,Method,Generative Auto-Bidding with Unified Modeling and Exploration,"Mingming Zhang, Feiqing Zhuang, Na Li, Shengjie Sun, Xiaowei Chen, Junxiong Zhu, Fei Xiao, Keping Yang, Lixin Zou, Chenliang Li",10.1145/3805712,10.1145/3805712.3809661,https://doi.org/10.1145/3805712.3809661
556,Method,GenRecEdit: Adapting Model Editing for Generative Recommendation with Cold-Start Items,"Chenglei Shen, Teng Shi, Weijie Yu, Xiao Zhang, Jun Xu",10.1145/3805712,10.1145/3805712.3809662,https://doi.org/10.1145/3805712.3809662
557,Method,GFlowGR: Fine-tuning Generative Recommendation Frameworks with Generative Flow Networks,"Yejing Wang, Shengyu Zhou, Jinyu Lu, Qidong Liu, Xinhang Li, Wenlin Zhang, Feng Li, Pengjie Wang, Chuan Yu, Jian Xu, Bo Zheng, Xiangyu Zhao",10.1145/3805712,10.1145/3805712.3809663,https://doi.org/10.1145/3805712.3809663
558,Method,Good Ranks Follow Good Answers: Unsupervised Answer-Driven Reranking for Multimodal Document QA,"Keyu Zhu, Shuanghong Shen, Xianquan Wang, Kai Zhang, Shijin Wang, Qi Liu, Zhenya Huang",10.1145/3805712,10.1145/3805712.3809664,https://doi.org/10.1145/3805712.3809664
559,Method,HCPRA: A Hierarchical Cognition–Perception–Reasoning Agent Framework for Emotion-Cause Pair Extraction in Conversations,"Botao Wang, Lianwei Wu, Shuhan Guo, Kang Wang, Qingyan Wang, Tingran Zhang, Jiapeng Liu, Hikmat Ullah Khan",10.1145/3805712,10.1145/3805712.3809665,https://doi.org/10.1145/3805712.3809665
560,Method,HiRA: Decoupling Planning and Execution with Hierarchical Reasoning in Deep Search,"Jiajie Jin, Xiaoxi Li, Yuyao Zhang, Guanting Dong, Zhao Yang, Yutao Zhu, Zhicheng Dou",10.1145/3805712,10.1145/3805712.3809666,https://doi.org/10.1145/3805712.3809666
561,Method,"How Variability Influences Podcast Search: Queries, Transcriptions, and Judges","Watheq Mansour, J. Shane Culpepper, Andrew Yates, Joel Mackenzie",10.1145/3805712,10.1145/3805712.3809668,https://doi.org/10.1145/3805712.3809668
562,Method,Hybrid Pooling with LLMs via Relevance Context Learning,"David Otero, Javier Parapar",10.1145/3805712,10.1145/3805712.3809669,https://doi.org/10.1145/3805712.3809669
563,Method,Hypergraph Diffusion-Based Sequential Ensemble for CTR Prediction,"Zeheng Zhong, Hongzhi Liu, Gong Chen, Boyuan Ren, Guomin Qin, Zhonghai Wu",10.1145/3805712,10.1145/3805712.3809670,https://doi.org/10.1145/3805712.3809670
564,Method,Incentivizing Retrieval-Augmented Generation via Inner Adaptive Context Selection,"Chenxu Cui, Lin Shen, Haihui Fan, Sa Zhu, Feifei Dai, Bo Li",10.1145/3805712,10.1145/3805712.3809671,https://doi.org/10.1145/3805712.3809671
565,Method,Incremental Multi-Behavior Recommendation,"Jiahao Gong, Weike Pan",10.1145/3805712,10.1145/3805712.3809672,https://doi.org/10.1145/3805712.3809672
566,Method,Inductive Subgraphs as Shortcuts: Causal Disentanglement for Heterophilic Graph Learning,"Xiangmeng Wang, Qian Li, Haiyang Xia, Hao Miao, Qing Li, Guandong Xu",10.1145/3805712,10.1145/3805712.3809673,https://doi.org/10.1145/3805712.3809673
567,Method,Learning to Retrieve from Agent Trajectories,"Yuqi Zhou, Sunhao Dai, Changle Qu, Liang Pang, Jun Xu, Ji-Rong Wen",10.1145/3805712,10.1145/3805712.3809675,https://doi.org/10.1145/3805712.3809675
568,Method,Logit Inflation in ListMLE: Theoretical Analysis and Mitigation Strategies,"Riyaz Ahmad Bhat, Jaydeep Sen",10.1145/3805712,10.1145/3805712.3809676,https://doi.org/10.1145/3805712.3809676
569,Method,LWGR: Lagrangian-Constrained Personalized World Knowledge for Generative Recommendation,"Lingyu Mu, Hao Deng, Haibo Xing, Kaican Lin, Zhitong Zhu, Zhengxiao Liu, Zheng Lin, Xiaoyi Zeng, Yu Zhang, Jinxin Hu",10.1145/3805712,10.1145/3805712.3809677,https://doi.org/10.1145/3805712.3809677
570,Method,Mining Informative Interests via Latent Cross Reasoning for Search Enhanced Recommendation,"Teng Shi, Weicong Qin, Weijie Yu, Xiao Zhang, Ming He, Jianping Fan, Jun Xu",10.1145/3805712,10.1145/3805712.3809678,https://doi.org/10.1145/3805712.3809678
571,Method,Mitigating Bias in Large Language Model Based Question Answering through Causal Front Door Prompting,"Yaqi Yang, Ziqi Xu, Jie Li, Chenglong Ma, Jeffrey Chan, Mark Sanderson, Xin Zheng, Yongli Ren",10.1145/3805712,10.1145/3805712.3809679,https://doi.org/10.1145/3805712.3809679
572,Method,SmartSearch: Process Reward-Guided Query Refinement for Search Agents,"Tongyu Wen, Guanting Dong, Zhicheng Dou",10.1145/3805712,10.1145/3805712.3809700,https://doi.org/10.1145/3805712.3809700
